state,year,condition,instrument,measure,question_id,orientation,strat_category,strat_group,value,ci_lo,ci_hi,unit,suppressed,no_data,caution,footnote_symbol,footnote
NE,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",227.5,155.6,321.1,"cases per 100,000",False,False,False,,
NH,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NH,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NH,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NH,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NJ,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NJ,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NJ,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NJ,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
NM,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",158.4,138.6,178.2,"cases per 100,000",False,False,False,,
NM,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",288.8,262.9,314.8,"cases per 100,000",False,False,False,,
NM,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",246.1,222.2,269.9,"cases per 100,000",False,False,False,,
NM,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",195.3,174.4,216.2,"cases per 100,000",False,False,False,,
NV,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",96.2,63.9,139.0,"cases per 100,000",False,False,False,,
NV,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",176.0,131.4,230.8,"cases per 100,000",False,False,False,,
NV,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",147.6,107.2,198.1,"cases per 100,000",False,False,False,,
NV,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",169.7,126.4,223.1,"cases per 100,000",False,False,False,,
NY,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",68.6,49.3,93.1,"cases per 100,000",False,False,False,,
NY,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",80.6,60.2,105.7,"cases per 100,000",False,False,False,,
NY,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",93.4,71.3,120.2,"cases per 100,000",False,False,False,,
NY,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",82.3,62.4,106.7,"cases per 100,000",False,False,False,,
OH,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
OH,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
OH,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
OH,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
OK,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",191.4,174.7,208.0,"cases per 100,000",False,False,False,,
OK,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",296.4,276.3,316.5,"cases per 100,000",False,False,False,,
OK,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",360.7,338.0,383.5,"cases per 100,000",False,False,False,,
OK,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",274.4,255.3,293.4,"cases per 100,000",False,False,False,,
OR,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",123.3,91.5,162.6,"cases per 100,000",False,False,False,,
OR,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",159.7,125.1,200.7,"cases per 100,000",False,False,False,,
OR,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",177.3,141.6,219.2,"cases per 100,000",False,False,False,,
OR,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",137.7,107.4,174.0,"cases per 100,000",False,False,False,,
PA,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
PA,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
PA,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
PA,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
RI,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
RI,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
RI,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
RI,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
SC,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
SC,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
SC,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
SC,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
SD,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",271.6,220.8,322.4,"cases per 100,000",False,False,False,,
SD,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",503.2,435.6,570.7,"cases per 100,000",False,False,False,,
SD,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",454.4,390.2,518.7,"cases per 100,000",False,False,False,,
SD,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",398.0,338.7,457.3,"cases per 100,000",False,False,False,,
TN,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
TN,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
TN,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
TN,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
TX,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",37.6,26.9,51.2,"cases per 100,000",False,False,False,,
TX,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",43.4,32.1,57.3,"cases per 100,000",False,False,False,,
TX,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",55.4,42.6,70.9,"cases per 100,000",False,False,False,,
TX,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",37.5,27.4,50.0,"cases per 100,000",False,False,False,,
UT,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",183.4,126.3,257.6,"cases per 100,000",False,False,False,,
UT,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",247.6,183.8,326.4,"cases per 100,000",False,False,False,,
UT,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",262.1,197.4,341.1,"cases per 100,000",False,False,False,,
UT,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",211.4,154.2,282.9,"cases per 100,000",False,False,False,,
VA,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VA,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VA,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VA,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VT,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VT,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VT,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
VT,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
WA,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",130.6,105.2,156.0,"cases per 100,000",False,False,False,,
WA,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",154.8,127.9,181.6,"cases per 100,000",False,False,False,,
WA,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",191.6,162.0,221.2,"cases per 100,000",False,False,False,,
WA,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",141.3,117.1,165.4,"cases per 100,000",False,False,False,,
WI,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",176.0,138.9,219.9,"cases per 100,000",False,False,False,,
WI,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",330.6,274.1,387.1,"cases per 100,000",False,False,False,,
WI,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",286.5,235.5,337.5,"cases per 100,000",False,False,False,,
WI,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",254.4,207.1,301.6,"cases per 100,000",False,False,False,,
WV,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
WV,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
WV,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
WV,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
WY,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",299.4,193.8,442.0,"cases per 100,000",False,False,False,,
WY,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",302.1,202.3,433.8,"cases per 100,000",False,False,False,,
WY,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",307.1,211.4,431.2,"cases per 100,000",False,False,False,,
WY,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",259.1,169.3,379.7,"cases per 100,000",False,False,False,,
AK,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",52.8,31.8,82.4,"cases per 100,000",False,False,False,,
AK,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",60.1,38.1,90.1,"cases per 100,000",False,False,False,,
AK,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",60.0,38.8,88.5,"cases per 100,000",False,False,False,,
AK,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",73.1,49.3,104.4,"cases per 100,000",False,False,False,,
AL,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
AL,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",40.2,24.6,62.1,"cases per 100,000",False,False,False,,
AL,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",46.5,30.1,68.7,"cases per 100,000",False,False,False,,
AL,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",40.3,25.9,60.0,"cases per 100,000",False,False,False,,
AR,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
AR,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",63.2,38.6,97.6,"cases per 100,000",False,False,False,,
AR,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",62.6,38.7,95.6,"cases per 100,000",False,False,False,,
AR,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",,,,"cases per 100,000",True,False,False,~,Data suppressed; too few respondents or cases
AZ,2019,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",44.5,35.6,53.3,"cases per 100,000",False,False,False,,
AZ,2020,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",55.1,45.6,64.6,"cases per 100,000",False,False,False,,
AZ,2021,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",77.2,65.8,88.7,"cases per 100,000",False,False,False,,
AZ,2022,diabetes,nvss,mortality,DIA03,direct,Race/Ethnicity,"Asian, non-Hispanic",48.2,39.6,56.8,"cases per 100,000",False,False,False,,
